Buoy,#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46213,2014,3,30,17,24,NA,NA,NA,3.69,14.29,10.45,302,NA,NA,10.8,NA,NA,NA
46213,2014,3,30,17,54,NA,NA,NA,3.36,14.29,10.41,295,NA,NA,10.7,NA,NA,NA
46213,2014,3,30,18,24,NA,NA,NA,3.68,11.76,10.29,291,NA,NA,10.7,NA,NA,NA
46213,2014,3,30,18,54,NA,NA,NA,3.54,13.33,10.35,290,NA,NA,10.7,NA,NA,NA
46213,2014,3,30,19,24,NA,NA,NA,3.47,14.29,10.41,301,NA,NA,10.7,NA,NA,NA
46213,2014,3,30,19,54,NA,NA,NA,3.31,13.33,10.15,295,NA,NA,10.9,NA,NA,NA
46213,2014,3,30,20,24,NA,NA,NA,3.09,13.33,10.31,295,NA,NA,11,NA,NA,NA
46213,2014,3,30,20,54,NA,NA,NA,3.32,13.33,10.4,305,NA,NA,11.1,NA,NA,NA
46213,2014,3,30,21,24,NA,NA,NA,3.18,13.33,10.08,304,NA,NA,11.1,NA,NA,NA
46213,2014,3,30,21,54,NA,NA,NA,3.08,12.5,9.95,298,NA,NA,11.1,NA,NA,NA
46213,2014,3,30,22,24,NA,NA,NA,3.28,12.5,10.13,288,NA,NA,11.3,NA,NA,NA
46213,2014,3,30,22,54,NA,NA,NA,3.27,13.33,10.04,295,NA,NA,11.3,NA,NA,NA
46213,2014,3,30,23,24,NA,NA,NA,3.21,11.76,9.94,292,NA,NA,11.4,NA,NA,NA
46213,2014,3,31,0,24,NA,NA,NA,3.58,12.5,10.4,301,NA,NA,11.4,NA,NA,NA
46213,2014,3,31,0,54,NA,NA,NA,2.99,12.5,9.47,298,NA,NA,11.2,NA,NA,NA
46213,2014,3,31,1,24,NA,NA,NA,3.27,11.76,9.35,292,NA,NA,11,NA,NA,NA
46213,2014,3,31,1,54,NA,NA,NA,3.34,11.76,9.63,298,NA,NA,10.9,NA,NA,NA
46213,2014,3,31,2,24,NA,NA,NA,3.42,12.5,9.75,302,NA,NA,10.8,NA,NA,NA
46213,2014,3,31,2,54,NA,NA,NA,3.45,12.5,9.8,299,NA,NA,10.7,NA,NA,NA
46213,2014,3,31,3,54,NA,NA,NA,3.1,12.5,9.7,307,NA,NA,10.9,NA,NA,NA
46213,2014,3,31,4,24,NA,NA,NA,3.34,12.5,9.76,308,NA,NA,10.9,NA,NA,NA
46213,2014,3,31,4,54,NA,NA,NA,2.79,11.76,9.36,302,NA,NA,11,NA,NA,NA
46213,2014,3,31,5,54,NA,NA,NA,2.97,11.76,9.11,301,NA,NA,10.8,NA,NA,NA
46213,2014,3,31,6,24,NA,NA,NA,2.66,11.11,8.79,295,NA,NA,10.8,NA,NA,NA
46213,2014,3,31,6,54,NA,NA,NA,2.75,10.53,8.59,299,NA,NA,10.8,NA,NA,NA
46213,2014,3,31,7,54,NA,NA,NA,2.21,11.11,7.27,299,NA,NA,10.6,NA,NA,NA
46213,2014,3,31,8,24,NA,NA,NA,2.38,12.5,7.21,297,NA,NA,10.7,NA,NA,NA
46213,2014,3,31,8,54,NA,NA,NA,2.41,11.76,7.01,297,NA,NA,10.6,NA,NA,NA
46213,2014,3,31,9,24,NA,NA,NA,2.56,11.76,6.7,298,NA,NA,10.5,NA,NA,NA
46213,2014,3,31,9,54,NA,NA,NA,2.38,11.76,6.44,280,NA,NA,10.5,NA,NA,NA
46213,2014,3,31,10,24,NA,NA,NA,2.54,11.76,6.58,276,NA,NA,10.5,NA,NA,NA
46213,2014,3,31,10,54,NA,NA,NA,2.77,12.5,6.61,287,NA,NA,10.6,NA,NA,NA
46213,2014,3,31,11,24,NA,NA,NA,2.63,6.25,6.35,148,NA,NA,10.6,NA,NA,NA
46213,2014,3,31,12,24,NA,NA,NA,2.99,6.25,6.38,157,NA,NA,10.7,NA,NA,NA
46213,2014,3,31,12,54,NA,NA,NA,2.93,6.67,6.28,156,NA,NA,10.6,NA,NA,NA
46213,2014,3,31,13,24,NA,NA,NA,3.35,6.67,6.5,167,NA,NA,10.5,NA,NA,NA
46213,2014,3,31,13,54,NA,NA,NA,3.44,7.14,6.74,179,NA,NA,10.5,NA,NA,NA
46213,2014,3,31,14,24,NA,NA,NA,3.49,6.67,6.69,160,NA,NA,10.4,NA,NA,NA
46213,2014,3,31,14,54,NA,NA,NA,3.49,7.14,6.83,194,NA,NA,10.3,NA,NA,NA
46213,2014,3,31,15,54,NA,NA,NA,3.46,7.69,7.24,221,NA,NA,10.3,NA,NA,NA
46213,2014,3,31,17,24,NA,NA,NA,3.49,8.33,7.48,247,NA,NA,10.3,NA,NA,NA
46213,2014,3,31,17,54,NA,NA,NA,3.28,8.33,7.51,242,NA,NA,10.4,NA,NA,NA
46213,2014,3,31,18,24,NA,NA,NA,3.32,7.69,7.44,200,NA,NA,10.6,NA,NA,NA
46213,2014,3,31,18,54,NA,NA,NA,3.29,9.09,7.48,256,NA,NA,10.7,NA,NA,NA
46213,2014,3,31,19,24,NA,NA,NA,3.23,8.33,7.52,225,NA,NA,10.7,NA,NA,NA
46213,2014,3,31,19,54,NA,NA,NA,2.8,8.33,7.33,233,NA,NA,10.7,NA,NA,NA
46213,2014,3,31,20,24,NA,NA,NA,2.88,8.33,7.43,229,NA,NA,10.8,NA,NA,NA
46213,2014,3,31,20,54,NA,NA,NA,2.95,11.11,7.89,291,NA,NA,10.8,NA,NA,NA
46213,2014,3,31,21,24,NA,NA,NA,2.65,8.33,7.6,243,NA,NA,10.8,NA,NA,NA
46213,2014,3,31,22,24,NA,NA,NA,2.72,8.33,8.05,235,NA,NA,10.9,NA,NA,NA
46213,2014,3,31,22,54,NA,NA,NA,2.59,11.11,7.89,287,NA,NA,10.9,NA,NA,NA
46213,2014,3,31,23,24,NA,NA,NA,2.67,10.53,7.69,294,NA,NA,10.9,NA,NA,NA
46213,2014,4,1,7,24,NA,NA,NA,3.26,11.11,9.1,284,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,7,54,NA,NA,NA,3.21,12.5,8.76,287,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,8,24,NA,NA,NA,3.28,12.5,8.88,288,NA,NA,10.2,NA,NA,NA
46213,2014,4,1,9,24,NA,NA,NA,3.05,12.5,8.39,288,NA,NA,10.1,NA,NA,NA
46213,2014,4,1,9,54,NA,NA,NA,3.38,10.53,8.87,281,NA,NA,10.1,NA,NA,NA
46213,2014,4,1,10,24,NA,NA,NA,3.62,12.5,8.99,291,NA,NA,10.1,NA,NA,NA
46213,2014,4,1,10,54,NA,NA,NA,3.81,11.76,9.42,283,NA,NA,10.1,NA,NA,NA
46213,2014,4,1,11,24,NA,NA,NA,3.54,11.76,9.06,291,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,11,54,NA,NA,NA,3.51,12.5,9.09,290,NA,NA,10.5,NA,NA,NA
46213,2014,4,1,12,24,NA,NA,NA,3.66,12.5,9.27,288,NA,NA,10.5,NA,NA,NA
46213,2014,4,1,12,54,NA,NA,NA,3.89,12.5,9.6,287,NA,NA,10.5,NA,NA,NA
46213,2014,4,1,13,54,NA,NA,NA,3.96,12.5,10,288,NA,NA,10.5,NA,NA,NA
46213,2014,4,1,14,24,NA,NA,NA,4.06,12.5,9.71,292,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,15,24,NA,NA,NA,4.05,12.5,9.82,288,NA,NA,10.2,NA,NA,NA
46213,2014,4,1,15,54,NA,NA,NA,4.16,13.33,9.83,290,NA,NA,10.1,NA,NA,NA
46213,2014,4,1,16,24,NA,NA,NA,3.91,13.33,9.54,292,NA,NA,10.1,NA,NA,NA
46213,2014,4,1,18,24,NA,NA,NA,3.59,12.5,8.79,284,NA,NA,10.1,NA,NA,NA
46213,2014,4,1,18,54,NA,NA,NA,4.01,13.33,9.42,285,NA,NA,10.2,NA,NA,NA
46213,2014,4,1,19,24,NA,NA,NA,3.49,12.5,8.52,288,NA,NA,10.2,NA,NA,NA
46213,2014,4,1,19,54,NA,NA,NA,3.44,13.33,8.31,283,NA,NA,10.2,NA,NA,NA
46213,2014,4,1,20,24,NA,NA,NA,3.57,13.33,8.2,280,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,20,54,NA,NA,NA,3.34,12.5,8.34,290,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,21,24,NA,NA,NA,3.49,11.76,8.36,280,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,21,54,NA,NA,NA,3.66,13.33,8.67,287,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,22,24,NA,NA,NA,3.58,13.33,8.65,284,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,22,54,NA,NA,NA,4.15,11.76,9.15,280,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,23,24,NA,NA,NA,3.79,12.5,8.72,281,NA,NA,10.3,NA,NA,NA
46213,2014,4,1,23,54,NA,NA,NA,3.59,12.5,8.83,284,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,0,24,NA,NA,NA,3.67,12.5,8.87,281,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,0,54,NA,NA,NA,3.31,11.11,8.35,276,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,1,24,NA,NA,NA,3.42,12.5,8.58,288,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,1,54,NA,NA,NA,3.35,11.76,8.6,283,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,3,24,NA,NA,NA,3.57,12.5,9.25,284,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,3,54,NA,NA,NA,3.52,12.5,9.02,281,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,4,24,NA,NA,NA,3.35,11.76,9.27,280,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,4,54,NA,NA,NA,3.26,12.5,9.23,285,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,5,24,NA,NA,NA,2.8,11.11,8.9,288,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,5,54,NA,NA,NA,3.03,11.76,9.24,287,NA,NA,10.5,NA,NA,NA
46213,2014,4,2,6,24,NA,NA,NA,3.13,11.76,9.37,294,NA,NA,10.5,NA,NA,NA
46213,2014,4,2,6,54,NA,NA,NA,2.91,11.76,8.87,290,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,7,24,NA,NA,NA,2.91,11.76,8.93,283,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,7,54,NA,NA,NA,2.71,10.53,8.76,288,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,8,24,NA,NA,NA,2.68,11.76,8.43,297,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,8,54,NA,NA,NA,2.97,11.76,8.54,281,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,9,24,NA,NA,NA,3.15,11.76,8.74,285,NA,NA,10.2,NA,NA,NA
46213,2014,4,2,9,54,NA,NA,NA,3.07,11.76,8.57,295,NA,NA,10.2,NA,NA,NA
46213,2014,4,2,10,24,NA,NA,NA,3.05,11.76,8.72,290,NA,NA,10.1,NA,NA,NA
46213,2014,4,2,11,24,NA,NA,NA,2.89,11.76,9.62,290,NA,NA,10.9,NA,NA,NA
46213,2014,4,2,11,54,NA,NA,NA,2.95,11.11,9.42,290,NA,NA,10.7,NA,NA,NA
46213,2014,4,2,12,24,NA,NA,NA,2.55,10.53,9.28,280,NA,NA,10.6,NA,NA,NA
46213,2014,4,2,12,54,NA,NA,NA,2.79,11.11,9.27,288,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,13,24,NA,NA,NA,3.09,11.76,9.51,290,NA,NA,10.2,NA,NA,NA
46213,2014,4,2,13,54,NA,NA,NA,2.68,11.76,8.96,276,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,14,24,NA,NA,NA,2.95,11.11,9.52,278,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,14,54,NA,NA,NA,2.64,10.53,9.08,280,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,15,24,NA,NA,NA,2.95,11.76,9.14,287,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,15,54,NA,NA,NA,2.87,11.76,8.86,290,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,16,24,NA,NA,NA,2.87,11.11,8.85,285,NA,NA,10.3,NA,NA,NA
46213,2014,4,2,16,54,NA,NA,NA,2.89,11.76,8.83,294,NA,NA,10.4,NA,NA,NA
46213,2014,4,2,19,24,NA,NA,NA,2.62,11.11,7.94,301,NA,NA,10.6,NA,NA,NA
46213,2014,4,2,19,54,NA,NA,NA,2.42,11.11,8.06,294,NA,NA,10.7,NA,NA,NA
46213,2014,4,2,20,24,NA,NA,NA,2.44,10.53,8.13,292,NA,NA,10.8,NA,NA,NA
46213,2014,4,2,21,54,NA,NA,NA,2.43,9.88,8.04,292,NA,NA,10.9,NA,NA,NA
46213,2014,4,2,22,24,NA,NA,NA,2.31,9.88,7.68,302,NA,NA,10.9,NA,NA,NA
46213,2014,4,2,22,54,NA,NA,NA,2.52,9.88,8.16,288,NA,NA,11,NA,NA,NA
46213,2014,4,2,23,24,NA,NA,NA,2.2,9.88,7.92,301,NA,NA,11,NA,NA,NA
46213,2014,4,3,0,54,NA,NA,NA,2.37,10.53,8.41,288,NA,NA,11,NA,NA,NA
46213,2014,4,3,1,24,NA,NA,NA,2.21,11.11,8.62,284,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,1,54,NA,NA,NA,2.7,9.88,8.87,292,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,2,24,NA,NA,NA,2.24,9.88,8.19,283,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,2,54,NA,NA,NA,2.21,9.88,8.26,298,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,3,54,NA,NA,NA,2.2,9.88,8.4,280,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,4,24,NA,NA,NA,2.22,9.88,8.19,294,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,5,24,NA,NA,NA,2.1,9.88,8.27,299,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,5,54,NA,NA,NA,1.85,10.53,8.28,297,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,6,24,NA,NA,NA,2.1,10.53,8.52,294,NA,NA,10.7,NA,NA,NA
46213,2014,4,3,7,54,NA,NA,NA,1.83,10.53,8.16,297,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,8,24,NA,NA,NA,1.78,9.88,8.2,294,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,8,54,NA,NA,NA,1.85,9.88,8.21,305,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,9,24,NA,NA,NA,1.66,9.88,8.06,305,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,9,54,NA,NA,NA,1.68,9.09,8.08,294,NA,NA,10.9,NA,NA,NA
46213,2014,4,3,10,54,NA,NA,NA,1.74,9.88,8.39,281,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,11,24,NA,NA,NA,1.82,9.88,8.43,298,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,11,54,NA,NA,NA,1.68,9.88,8.38,295,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,12,24,NA,NA,NA,1.48,9.09,8.14,292,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,13,24,NA,NA,NA,1.5,9.09,7.99,290,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,13,54,NA,NA,NA,1.58,9.09,8.14,288,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,14,54,NA,NA,NA,1.54,9.09,7.9,285,NA,NA,10.7,NA,NA,NA
46213,2014,4,3,15,24,NA,NA,NA,1.49,9.09,7.84,288,NA,NA,10.7,NA,NA,NA
46213,2014,4,3,15,54,NA,NA,NA,1.42,9.09,7.77,291,NA,NA,10.7,NA,NA,NA
46213,2014,4,3,16,24,NA,NA,NA,1.43,9.09,7.59,297,NA,NA,10.7,NA,NA,NA
46213,2014,4,3,17,54,NA,NA,NA,1.33,8.33,7.26,295,NA,NA,10.8,NA,NA,NA
46213,2014,4,3,18,54,NA,NA,NA,1.32,14.29,6.83,177,NA,NA,11,NA,NA,NA
46213,2014,4,3,19,24,NA,NA,NA,1.3,8.33,6.53,283,NA,NA,11,NA,NA,NA
46213,2014,4,3,19,54,NA,NA,NA,1.25,8.33,6.11,288,NA,NA,11,NA,NA,NA
46213,2014,4,3,20,24,NA,NA,NA,1.4,9.88,6.29,288,NA,NA,11,NA,NA,NA
46213,2014,4,3,20,54,NA,NA,NA,1.29,8.33,5.88,292,NA,NA,11.1,NA,NA,NA
46213,2014,4,3,21,24,NA,NA,NA,1.34,8.33,5.82,291,NA,NA,11.1,NA,NA,NA
46213,2014,4,3,21,54,NA,NA,NA,1.33,14.29,5.91,190,NA,NA,11.1,NA,NA,NA
46213,2014,4,3,23,24,NA,NA,NA,1.36,13.33,5.77,186,NA,NA,11,NA,NA,NA
46213,2014,4,3,23,54,NA,NA,NA,1.32,9.88,6,288,NA,NA,11,NA,NA,NA
46213,2014,4,4,0,24,NA,NA,NA,1.5,13.33,6,186,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,0,54,NA,NA,NA,1.53,14.29,5.71,194,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,1,24,NA,NA,NA,1.64,4.76,5.84,172,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,2,54,NA,NA,NA,1.59,5.88,5.92,215,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,3,24,NA,NA,NA,1.63,6.25,6.04,228,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,4,24,NA,NA,NA,1.81,6.25,6.14,224,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,5,54,NA,NA,NA,2.04,12.5,6.9,285,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,6,24,NA,NA,NA,2.32,11.76,7.76,292,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,6,54,NA,NA,NA,2.22,11.76,7.96,297,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,7,24,NA,NA,NA,2.2,11.11,7.84,301,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,7,54,NA,NA,NA,2.12,11.76,8.24,291,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,8,24,NA,NA,NA,2.64,11.11,9.05,304,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,9,24,NA,NA,NA,2.32,11.76,8.5,301,NA,NA,11,NA,NA,NA
46213,2014,4,4,10,24,NA,NA,NA,2.72,11.11,8.84,302,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,10,54,NA,NA,NA,2.57,10.53,8.79,299,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,12,24,NA,NA,NA,2.87,11.11,8.84,304,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,13,24,NA,NA,NA,2.66,11.11,9.11,290,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,13,54,NA,NA,NA,2.76,10.53,9.06,294,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,14,24,NA,NA,NA,2.69,10.53,9.31,301,NA,NA,10.7,NA,NA,NA
46213,2014,4,4,14,54,NA,NA,NA,2.94,11.11,9.33,292,NA,NA,10.7,NA,NA,NA
46213,2014,4,4,15,54,NA,NA,NA,2.76,16.67,9.37,297,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,16,24,NA,NA,NA,2.93,16.67,9.44,297,NA,NA,10.8,NA,NA,NA
46213,2014,4,4,16,54,NA,NA,NA,2.87,16.67,9.72,297,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,17,24,NA,NA,NA,3.01,15.38,10.13,294,NA,NA,10.9,NA,NA,NA
46213,2014,4,4,18,54,NA,NA,NA,3.2,15.38,10.45,294,NA,NA,11.1,NA,NA,NA
46213,2014,4,4,19,24,NA,NA,NA,3.14,16.67,10.39,299,NA,NA,11,NA,NA,NA
46213,2014,4,4,19,54,NA,NA,NA,3.35,16.67,10.61,294,NA,NA,11,NA,NA,NA
46213,2014,4,4,20,24,NA,NA,NA,2.97,15.38,10.17,295,NA,NA,11,NA,NA,NA
46213,2014,4,4,21,54,NA,NA,NA,2.61,16.67,10.11,299,NA,NA,11.2,NA,NA,NA
46213,2014,4,4,22,24,NA,NA,NA,2.56,15.38,10.1,299,NA,NA,11.2,NA,NA,NA
46213,2014,4,4,22,54,NA,NA,NA,2.78,15.38,10.61,297,NA,NA,11.2,NA,NA,NA
46213,2014,4,4,23,24,NA,NA,NA,2.66,15.38,10.75,301,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,2,24,NA,NA,NA,2.67,15.38,10.53,292,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,2,54,NA,NA,NA,2.7,14.29,10.21,290,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,3,24,NA,NA,NA,2.85,15.38,10.7,292,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,4,54,NA,NA,NA,2.61,14.29,9.9,294,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,5,24,NA,NA,NA,2.64,14.29,9.72,283,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,5,54,NA,NA,NA,2.74,14.29,9.67,295,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,6,24,NA,NA,NA,2.5,13.33,9.71,290,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,6,54,NA,NA,NA,2.58,14.29,9.67,290,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,8,24,NA,NA,NA,2.42,14.29,9.69,291,NA,NA,11.1,NA,NA,NA
46213,2014,4,5,8,54,NA,NA,NA,2.53,15.38,9.88,294,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,9,24,NA,NA,NA,2.23,14.29,9.73,295,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,9,54,NA,NA,NA,2.39,13.33,9.84,285,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,10,24,NA,NA,NA,1.94,14.29,9.58,301,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,11,54,NA,NA,NA,2.2,13.33,10.06,290,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,12,24,NA,NA,NA,2.39,14.29,10.41,295,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,13,24,NA,NA,NA,2.29,14.29,10.21,292,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,14,54,NA,NA,NA,2.29,14.29,10.56,290,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,15,54,NA,NA,NA,2.39,13.33,10.41,294,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,16,24,NA,NA,NA,2.35,12.5,10.25,284,NA,NA,11.2,NA,NA,NA
46213,2014,4,5,17,54,NA,NA,NA,2.28,13.33,9.75,291,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,18,24,NA,NA,NA,2.46,13.33,10.29,285,NA,NA,11.3,NA,NA,NA
46213,2014,4,5,18,54,NA,NA,NA,2.38,14.29,9.72,292,NA,NA,11.4,NA,NA,NA
46213,2014,4,5,19,24,NA,NA,NA,2.49,12.5,9.91,285,NA,NA,11.5,NA,NA,NA
46213,2014,4,5,20,54,NA,NA,NA,2.21,13.33,9.59,290,NA,NA,11.6,NA,NA,NA
46213,2014,4,5,21,24,NA,NA,NA,2.17,13.33,9.54,294,NA,NA,11.7,NA,NA,NA
46213,2014,4,5,21,54,NA,NA,NA,2.34,13.33,9.68,292,NA,NA,11.8,NA,NA,NA
46213,2014,4,5,22,24,NA,NA,NA,2.26,12.5,9.63,291,NA,NA,11.8,NA,NA,NA
46213,2014,4,5,22,54,NA,NA,NA,2.08,13.33,9.83,295,NA,NA,11.9,NA,NA,NA
46213,2014,4,5,23,54,NA,NA,NA,2.07,14.29,9.88,291,NA,NA,11.9,NA,NA,NA
46213,2014,4,6,0,24,NA,NA,NA,2.09,13.33,9.91,287,NA,NA,12,NA,NA,NA
46213,2014,4,6,1,24,NA,NA,NA,1.98,12.5,9.61,288,NA,NA,12.1,NA,NA,NA
46213,2014,4,6,1,54,NA,NA,NA,2.16,12.5,9.67,292,NA,NA,12,NA,NA,NA
46213,2014,4,6,2,24,NA,NA,NA,2.07,11.76,9.58,283,NA,NA,11.9,NA,NA,NA
46213,2014,4,6,3,54,NA,NA,NA,2.05,11.11,9.57,288,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,4,24,NA,NA,NA,2.06,11.76,9.5,281,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,4,54,NA,NA,NA,2.08,12.5,9.83,273,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,5,24,NA,NA,NA,2,12.5,9.71,285,NA,NA,11.6,NA,NA,NA
46213,2014,4,6,5,54,NA,NA,NA,2.07,13.33,9.76,283,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,6,54,NA,NA,NA,1.98,11.76,9.72,287,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,7,24,NA,NA,NA,2.1,18.18,10.03,288,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,7,54,NA,NA,NA,1.91,11.76,9.52,291,NA,NA,11.6,NA,NA,NA
46213,2014,4,6,8,24,NA,NA,NA,1.91,18.18,9.54,292,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,8,54,NA,NA,NA,2.18,18.18,9.88,278,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,10,24,NA,NA,NA,1.88,18.18,10.08,277,NA,NA,11.6,NA,NA,NA
46213,2014,4,6,10,54,NA,NA,NA,1.8,18.18,9.94,283,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,11,24,NA,NA,NA,1.79,18.18,10.01,280,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,11,54,NA,NA,NA,1.85,18.18,10.07,290,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,12,24,NA,NA,NA,1.89,18.18,9.9,271,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,12,54,NA,NA,NA,2.3,11.76,10.21,292,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,13,24,NA,NA,NA,2.15,16.67,10.72,292,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,13,54,NA,NA,NA,2.19,18.18,10.22,284,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,14,24,NA,NA,NA,2.42,18.18,10.88,287,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,14,54,NA,NA,NA,2.35,16.67,10.61,287,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,15,24,NA,NA,NA,2.28,16.67,10.81,292,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,16,24,NA,NA,NA,2.46,16.67,10.99,274,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,17,24,NA,NA,NA,2.45,18.18,11.25,288,NA,NA,11.5,NA,NA,NA
46213,2014,4,6,17,54,NA,NA,NA,2.51,16.67,10.39,280,NA,NA,11.6,NA,NA,NA
46213,2014,4,6,18,24,NA,NA,NA,2.66,18.18,11.07,285,NA,NA,11.6,NA,NA,NA
46213,2014,4,6,19,54,NA,NA,NA,2.64,16.67,10.97,284,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,20,24,NA,NA,NA,2.38,16.67,10.09,287,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,20,54,NA,NA,NA,2.33,18.18,10.16,288,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,21,24,NA,NA,NA,2.57,18.18,11.28,291,NA,NA,11.8,NA,NA,NA
46213,2014,4,6,21,54,NA,NA,NA,2,18.18,9.88,297,NA,NA,11.7,NA,NA,NA
46213,2014,4,6,22,54,NA,NA,NA,2.3,18.18,11.24,297,NA,NA,11.8,NA,NA,NA
