Buoy,#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46214,2014,3,6,13,56,NA,NA,NA,2.13,12.5,8.58,276,NA,NA,13.1,NA,NA,NA
46214,2014,3,6,14,26,NA,NA,NA,2.26,12.5,8.77,290,NA,NA,13.1,NA,NA,NA
46214,2014,3,6,14,56,NA,NA,NA,2.22,13.33,8.85,285,NA,NA,13.1,NA,NA,NA
46214,2014,3,6,15,26,NA,NA,NA,2.57,13.33,9.66,278,NA,NA,13,NA,NA,NA
46214,2014,3,6,15,56,NA,NA,NA,2.65,13.33,9.33,276,NA,NA,12.9,NA,NA,NA
46214,2014,3,6,16,26,NA,NA,NA,2.9,13.33,9.85,276,NA,NA,12.9,NA,NA,NA
46214,2014,3,6,16,56,NA,NA,NA,2.74,12.5,9.5,283,NA,NA,13,NA,NA,NA
46214,2014,3,6,17,26,NA,NA,NA,3.17,10.53,9.76,284,NA,NA,13,NA,NA,NA
46214,2014,3,6,17,56,NA,NA,NA,3.19,12.5,9.53,283,NA,NA,12.7,NA,NA,NA
46214,2014,3,6,18,26,NA,NA,NA,3.36,11.76,10.01,285,NA,NA,12.7,NA,NA,NA
46214,2014,3,6,18,56,NA,NA,NA,3.37,11.11,9.5,285,NA,NA,12.7,NA,NA,NA
46214,2014,3,6,19,26,NA,NA,NA,3.2,11.76,9.62,283,NA,NA,12.7,NA,NA,NA
46214,2014,3,6,19,56,NA,NA,NA,3.59,11.11,9.77,288,NA,NA,12.7,NA,NA,NA
46214,2014,3,6,20,26,NA,NA,NA,3.33,10.53,9.16,281,NA,NA,12.8,NA,NA,NA
46214,2014,3,6,20,56,NA,NA,NA,3.48,12.5,9.57,278,NA,NA,12.8,NA,NA,NA
46214,2014,3,6,21,26,NA,NA,NA,3.54,11.76,9.46,280,NA,NA,12.8,NA,NA,NA
46214,2014,3,6,21,56,NA,NA,NA,3.43,13.33,9.62,278,NA,NA,12.9,NA,NA,NA
46214,2014,3,6,22,26,NA,NA,NA,3.71,13.33,10.09,280,NA,NA,12.9,NA,NA,NA
46214,2014,3,6,22,56,NA,NA,NA,3.69,13.33,10.24,284,NA,NA,12.9,NA,NA,NA
46214,2014,3,6,23,26,NA,NA,NA,3.49,14.29,9.97,290,NA,NA,12.9,NA,NA,NA
46214,2014,3,6,23,56,NA,NA,NA,4.12,13.33,10.45,283,NA,NA,13,NA,NA,NA
46214,2014,3,7,0,26,NA,NA,NA,3.97,12.5,10.6,285,NA,NA,13,NA,NA,NA
46214,2014,3,7,0,56,NA,NA,NA,3.9,11.76,10.31,277,NA,NA,13,NA,NA,NA
46214,2014,3,7,1,26,NA,NA,NA,4.35,14.29,11.12,288,NA,NA,13,NA,NA,NA
46214,2014,3,7,1,56,NA,NA,NA,4.38,12.5,11.08,288,NA,NA,13,NA,NA,NA
46214,2014,3,7,2,26,NA,NA,NA,4.47,14.29,11.17,294,NA,NA,13,NA,NA,NA
46214,2014,3,7,2,56,NA,NA,NA,4.44,14.29,11.23,294,NA,NA,13,NA,NA,NA
46214,2014,3,7,3,26,NA,NA,NA,4.34,13.33,11.33,294,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,3,56,NA,NA,NA,5.01,14.29,11.82,288,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,4,26,NA,NA,NA,4.87,14.29,11.9,291,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,4,56,NA,NA,NA,4.61,13.33,11.47,298,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,5,26,NA,NA,NA,4.57,14.29,11.91,290,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,5,56,NA,NA,NA,4.68,14.29,11.54,285,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,6,26,NA,NA,NA,4.36,13.33,11.19,281,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,6,56,NA,NA,NA,4.44,14.29,10.96,283,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,7,26,NA,NA,NA,4.19,12.5,11.13,284,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,7,56,NA,NA,NA,4.02,13.33,10.78,288,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,8,26,NA,NA,NA,4.54,13.33,11.36,283,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,8,56,NA,NA,NA,3.98,14.29,10.85,271,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,9,26,NA,NA,NA,4.08,11.76,10.48,277,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,9,56,NA,NA,NA,3.97,14.29,10.52,267,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,10,26,NA,NA,NA,3.95,14.29,10.78,269,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,10,56,NA,NA,NA,3.99,12.5,10.52,273,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,11,26,NA,NA,NA,4.05,14.29,10.65,264,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,11,56,NA,NA,NA,4,13.33,10.64,271,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,12,26,NA,NA,NA,3.72,14.29,10.55,273,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,12,56,NA,NA,NA,3.87,13.33,10.29,270,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,13,26,NA,NA,NA,3.59,13.33,9.7,276,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,13,56,NA,NA,NA,3.33,12.5,9.77,283,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,14,26,NA,NA,NA,3.42,13.33,9.62,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,14,56,NA,NA,NA,3.48,13.33,9.42,276,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,15,26,NA,NA,NA,3.07,12.5,9.17,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,15,56,NA,NA,NA,3.41,13.33,9.83,271,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,16,26,NA,NA,NA,3.13,13.33,9.03,270,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,16,56,NA,NA,NA,3.32,13.33,9.54,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,17,26,NA,NA,NA,3.44,12.5,9.3,274,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,17,56,NA,NA,NA,3.43,13.33,9.24,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,18,26,NA,NA,NA,3.22,12.5,9.01,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,18,56,NA,NA,NA,3.5,12.5,9.17,267,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,19,26,NA,NA,NA,3.37,12.5,9.08,280,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,19,56,NA,NA,NA,3.65,13.33,9.5,276,NA,NA,12.8,NA,NA,NA
46214,2014,3,7,20,26,NA,NA,NA,3.52,13.33,9.04,273,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,20,56,NA,NA,NA,3.12,11.76,8.71,274,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,21,26,NA,NA,NA,3.43,13.33,8.99,277,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,21,56,NA,NA,NA,3.25,12.5,9.09,273,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,22,26,NA,NA,NA,3.22,12.5,8.61,269,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,22,56,NA,NA,NA,3.19,12.5,8.67,269,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,23,26,NA,NA,NA,3.22,12.5,8.74,274,NA,NA,12.9,NA,NA,NA
46214,2014,3,7,23,56,NA,NA,NA,3.36,12.5,8.67,266,NA,NA,12.9,NA,NA,NA
46214,2014,3,8,0,26,NA,NA,NA,3.07,12.5,8.48,276,NA,NA,12.9,NA,NA,NA
46214,2014,3,8,0,56,NA,NA,NA,3.34,12.5,9.07,269,NA,NA,12.9,NA,NA,NA
46214,2014,3,8,1,26,NA,NA,NA,2.93,12.5,8.32,271,NA,NA,12.9,NA,NA,NA
46214,2014,3,8,1,56,NA,NA,NA,2.94,12.5,8.53,276,NA,NA,12.9,NA,NA,NA
46214,2014,3,8,2,26,NA,NA,NA,2.94,12.5,8.59,274,NA,NA,12.9,NA,NA,NA
46214,2014,3,8,2,56,NA,NA,NA,3.21,11.76,8.85,274,NA,NA,12.9,NA,NA,NA
46214,2014,3,8,3,26,NA,NA,NA,2.9,11.76,8.27,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,3,56,NA,NA,NA,2.92,11.76,8.25,269,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,4,26,NA,NA,NA,2.88,11.76,8.28,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,4,56,NA,NA,NA,2.64,12.5,7.98,269,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,5,26,NA,NA,NA,2.78,11.76,8.06,277,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,5,56,NA,NA,NA,2.86,11.11,8.17,263,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,6,26,NA,NA,NA,2.68,12.5,8.32,271,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,6,56,NA,NA,NA,2.71,12.5,8.01,269,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,7,26,NA,NA,NA,3.17,11.76,9.03,271,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,7,56,NA,NA,NA,2.89,11.76,8.47,277,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,8,26,NA,NA,NA,2.88,12.5,8.47,273,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,8,56,NA,NA,NA,2.62,11.11,8.46,270,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,9,26,NA,NA,NA,2.76,11.11,8.75,274,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,9,56,NA,NA,NA,2.69,11.76,8.43,270,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,10,26,NA,NA,NA,2.88,10.53,8.69,273,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,10,56,NA,NA,NA,2.62,10.53,8.26,277,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,11,26,NA,NA,NA,2.55,12.5,8.23,280,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,11,56,NA,NA,NA,2.63,12.5,8.15,269,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,12,26,NA,NA,NA,2.58,11.11,8.07,271,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,12,56,NA,NA,NA,2.46,11.76,8.19,271,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,13,26,NA,NA,NA,2.3,12.5,8,281,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,13,56,NA,NA,NA,2.19,12.5,7.99,277,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,14,26,NA,NA,NA,2.23,11.76,8.16,283,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,14,56,NA,NA,NA,2.14,12.5,8.41,274,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,15,26,NA,NA,NA,2.36,12.5,8.46,276,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,15,56,NA,NA,NA,2.03,11.11,8.06,273,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,16,26,NA,NA,NA,1.98,11.76,8.3,284,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,16,56,NA,NA,NA,2.01,11.76,8.47,273,NA,NA,12.7,NA,NA,NA
46214,2014,3,8,17,26,NA,NA,NA,2,11.76,8.36,274,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,17,56,NA,NA,NA,2.02,11.76,8.38,280,NA,NA,12.8,NA,NA,NA
46214,2014,3,8,18,26,NA,NA,NA,2.02,11.76,8.66,284,NA,NA,13,NA,NA,NA
46214,2014,3,8,18,56,NA,NA,NA,2.02,11.11,8.32,273,NA,NA,13,NA,NA,NA
46214,2014,3,8,19,26,NA,NA,NA,2.06,11.11,8.38,270,NA,NA,13.1,NA,NA,NA
46214,2014,3,8,19,56,NA,NA,NA,1.91,11.11,8.35,269,NA,NA,13.1,NA,NA,NA
46214,2014,3,8,20,26,NA,NA,NA,1.84,10.53,8.22,267,NA,NA,13.2,NA,NA,NA
46214,2014,3,8,20,56,NA,NA,NA,1.85,9.88,8.5,273,NA,NA,13.2,NA,NA,NA
46214,2014,3,8,21,26,NA,NA,NA,1.84,11.11,8.54,276,NA,NA,13.3,NA,NA,NA
46214,2014,3,8,21,56,NA,NA,NA,1.72,11.11,8.32,277,NA,NA,13.3,NA,NA,NA
46214,2014,3,8,22,26,NA,NA,NA,2,9.88,8.8,276,NA,NA,13.3,NA,NA,NA
46214,2014,3,8,22,56,NA,NA,NA,1.86,10.53,8.84,281,NA,NA,13.4,NA,NA,NA
46214,2014,3,8,23,26,NA,NA,NA,1.69,11.76,8.83,281,NA,NA,13.3,NA,NA,NA
46214,2014,3,8,23,56,NA,NA,NA,1.83,11.76,9.04,267,NA,NA,13.2,NA,NA,NA
46214,2014,3,9,0,26,NA,NA,NA,1.71,11.11,8.91,277,NA,NA,13.2,NA,NA,NA
46214,2014,3,9,0,56,NA,NA,NA,1.62,11.76,8.75,269,NA,NA,13.2,NA,NA,NA
46214,2014,3,9,1,26,NA,NA,NA,1.68,11.76,9.07,277,NA,NA,13.1,NA,NA,NA
46214,2014,3,9,1,56,NA,NA,NA,1.56,10.53,9.06,267,NA,NA,13,NA,NA,NA
46214,2014,3,9,2,26,NA,NA,NA,1.57,11.76,9.13,263,NA,NA,13.1,NA,NA,NA
46214,2014,3,9,2,56,NA,NA,NA,1.57,11.11,9.12,267,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,3,26,NA,NA,NA,1.68,11.11,9.17,273,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,3,56,NA,NA,NA,1.62,11.11,9.32,274,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,4,26,NA,NA,NA,1.54,12.5,9.1,277,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,4,56,NA,NA,NA,1.65,11.76,9.38,274,NA,NA,13,NA,NA,NA
46214,2014,3,9,5,26,NA,NA,NA,1.56,11.76,9.1,269,NA,NA,13,NA,NA,NA
46214,2014,3,9,5,56,NA,NA,NA,1.81,11.11,9.31,288,NA,NA,12.8,NA,NA,NA
46214,2014,3,9,6,26,NA,NA,NA,1.91,11.11,9.21,278,NA,NA,12.7,NA,NA,NA
46214,2014,3,9,6,56,NA,NA,NA,1.78,11.76,9.34,278,NA,NA,13,NA,NA,NA
46214,2014,3,9,7,26,NA,NA,NA,1.78,11.76,9.39,278,NA,NA,13,NA,NA,NA
46214,2014,3,9,7,56,NA,NA,NA,1.91,11.11,9.4,281,NA,NA,13,NA,NA,NA
46214,2014,3,9,8,26,NA,NA,NA,1.82,11.11,9.51,280,NA,NA,13,NA,NA,NA
46214,2014,3,9,8,56,NA,NA,NA,1.89,11.76,9.25,285,NA,NA,13,NA,NA,NA
46214,2014,3,9,9,26,NA,NA,NA,1.87,10.53,9.22,278,NA,NA,13,NA,NA,NA
46214,2014,3,9,9,56,NA,NA,NA,2.06,12.5,9.48,276,NA,NA,13,NA,NA,NA
46214,2014,3,9,10,56,NA,NA,NA,1.97,11.76,9.5,274,NA,NA,13,NA,NA,NA
46214,2014,3,9,11,26,NA,NA,NA,1.85,11.11,9.31,283,NA,NA,13,NA,NA,NA
46214,2014,3,9,11,56,NA,NA,NA,2.22,9.88,9.54,274,NA,NA,13,NA,NA,NA
46214,2014,3,9,12,26,NA,NA,NA,1.99,11.76,9.61,281,NA,NA,13,NA,NA,NA
46214,2014,3,9,12,56,NA,NA,NA,2.04,11.76,9.64,278,NA,NA,13,NA,NA,NA
46214,2014,3,9,13,26,NA,NA,NA,1.95,11.76,9.47,284,NA,NA,13,NA,NA,NA
46214,2014,3,9,13,56,NA,NA,NA,2.01,11.11,9.49,278,NA,NA,13,NA,NA,NA
46214,2014,3,9,14,26,NA,NA,NA,1.76,11.76,9.05,280,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,14,56,NA,NA,NA,1.71,11.76,9.33,283,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,15,26,NA,NA,NA,2.03,11.76,9.68,280,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,15,56,NA,NA,NA,1.93,11.76,9.97,273,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,16,26,NA,NA,NA,1.93,11.11,9.82,269,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,16,56,NA,NA,NA,2.2,11.76,10.25,273,NA,NA,12.9,NA,NA,NA
46214,2014,3,9,17,26,NA,NA,NA,2.31,11.11,10.48,277,NA,NA,13,NA,NA,NA
46214,2014,3,9,17,56,NA,NA,NA,2.16,11.11,10.25,271,NA,NA,13.1,NA,NA,NA
46214,2014,3,9,18,26,NA,NA,NA,2.1,11.11,10.01,280,NA,NA,13.3,NA,NA,NA
46214,2014,3,9,18,56,NA,NA,NA,2.65,11.76,10.6,278,NA,NA,13.4,NA,NA,NA
46214,2014,3,9,19,26,NA,NA,NA,2.6,11.11,10.44,281,NA,NA,13.5,NA,NA,NA
46214,2014,3,9,19,56,NA,NA,NA,2.41,15.38,10.72,295,NA,NA,13.3,NA,NA,NA
46214,2014,3,9,20,26,NA,NA,NA,2.84,15.38,10.95,291,NA,NA,13.5,NA,NA,NA
46214,2014,3,9,20,56,NA,NA,NA,2.52,15.38,10.65,291,NA,NA,13.9,NA,NA,NA
46214,2014,3,9,21,26,NA,NA,NA,2.8,11.11,10.89,278,NA,NA,13.9,NA,NA,NA
46214,2014,3,9,21,56,NA,NA,NA,2.94,14.29,11.23,280,NA,NA,14,NA,NA,NA
46214,2014,3,9,22,26,NA,NA,NA,3.17,11.76,11.3,277,NA,NA,14,NA,NA,NA
46214,2014,3,9,22,56,NA,NA,NA,2.92,15.38,10.96,285,NA,NA,14.2,NA,NA,NA
46214,2014,3,9,23,26,NA,NA,NA,3.11,14.29,11.46,287,NA,NA,13.8,NA,NA,NA
46214,2014,3,9,23,56,NA,NA,NA,2.94,14.29,11.05,290,NA,NA,13.6,NA,NA,NA
46214,2014,3,10,0,26,NA,NA,NA,3.29,15.38,11.55,291,NA,NA,13.7,NA,NA,NA
46214,2014,3,10,0,56,NA,NA,NA,3.11,15.38,10.95,285,NA,NA,13.8,NA,NA,NA
46214,2014,3,10,1,26,NA,NA,NA,3.07,14.29,10.86,288,NA,NA,13.8,NA,NA,NA
46214,2014,3,10,1,56,NA,NA,NA,3.06,14.29,11.18,285,NA,NA,13.7,NA,NA,NA
46214,2014,3,10,2,26,NA,NA,NA,2.9,13.33,10.84,284,NA,NA,13.6,NA,NA,NA
46214,2014,3,10,2,56,NA,NA,NA,3.01,14.29,11.31,287,NA,NA,13.5,NA,NA,NA
46214,2014,3,10,3,26,NA,NA,NA,3.12,14.29,11.25,287,NA,NA,13.3,NA,NA,NA
46214,2014,3,10,3,56,NA,NA,NA,2.85,13.33,10.55,281,NA,NA,13.3,NA,NA,NA
46214,2014,3,10,4,26,NA,NA,NA,2.69,11.76,10.81,273,NA,NA,13.2,NA,NA,NA
46214,2014,3,10,4,56,NA,NA,NA,3,14.29,10.67,278,NA,NA,13.2,NA,NA,NA
46214,2014,3,10,5,26,NA,NA,NA,2.82,14.29,10.72,288,NA,NA,13.2,NA,NA,NA
46214,2014,3,10,5,56,NA,NA,NA,2.52,12.5,10.39,281,NA,NA,13.1,NA,NA,NA
46214,2014,3,10,6,26,NA,NA,NA,2.79,13.33,10.52,274,NA,NA,13.1,NA,NA,NA
46214,2014,3,10,6,56,NA,NA,NA,2.92,13.33,10.74,284,NA,NA,13.1,NA,NA,NA
46214,2014,3,10,7,26,NA,NA,NA,2.64,13.33,10.36,281,NA,NA,13.2,NA,NA,NA
46214,2014,3,10,7,56,NA,NA,NA,2.87,14.29,10.84,280,NA,NA,13.3,NA,NA,NA
46214,2014,3,10,8,26,NA,NA,NA,2.75,11.76,10.22,278,NA,NA,13.3,NA,NA,NA
46214,2014,3,10,8,56,NA,NA,NA,2.57,13.33,10,277,NA,NA,13.3,NA,NA,NA
46214,2014,3,10,9,26,NA,NA,NA,2.59,12.5,9.3,284,NA,NA,13.2,NA,NA,NA
46214,2014,3,10,9,56,NA,NA,NA,2.63,12.5,8.83,277,NA,NA,13.1,NA,NA,NA
46214,2014,3,10,10,26,NA,NA,NA,2.69,11.76,9.02,281,NA,NA,13.1,NA,NA,NA
46214,2014,3,10,10,56,NA,NA,NA,2.66,12.5,8.97,285,NA,NA,13.1,NA,NA,NA
46214,2014,3,10,11,26,NA,NA,NA,2.55,12.5,8.83,281,NA,NA,13.1,NA,NA,NA
46214,2014,3,10,11,56,NA,NA,NA,2.48,13.33,8.47,285,NA,NA,13,NA,NA,NA
46214,2014,3,10,12,26,NA,NA,NA,2.3,13.33,7.88,283,NA,NA,13,NA,NA,NA
46214,2014,3,10,12,56,NA,NA,NA,2.59,13.33,8.76,284,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,13,26,NA,NA,NA,2.66,12.5,8.7,280,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,13,56,NA,NA,NA,2.4,11.76,7.75,283,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,14,26,NA,NA,NA,2.49,11.11,7.98,285,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,14,56,NA,NA,NA,2.58,13.33,8.3,277,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,15,26,NA,NA,NA,2.57,14.29,7.72,284,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,15,56,NA,NA,NA,2.56,14.29,7.96,283,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,16,26,NA,NA,NA,2.49,12.5,7.73,283,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,16,56,NA,NA,NA,2.6,14.29,7.46,280,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,17,26,NA,NA,NA,2.65,11.76,7.34,284,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,17,56,NA,NA,NA,2.83,14.29,7.58,285,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,18,26,NA,NA,NA,2.59,13.33,7.16,285,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,18,56,NA,NA,NA,2.93,12.5,7.65,288,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,19,26,NA,NA,NA,2.86,12.5,7.63,288,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,19,56,NA,NA,NA,2.85,12.5,7.43,290,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,20,56,NA,NA,NA,2.91,14.29,7.86,291,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,21,26,NA,NA,NA,2.75,14.29,7.34,278,NA,NA,12.8,NA,NA,NA
46214,2014,3,10,21,56,NA,NA,NA,2.95,11.76,7.46,287,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,22,26,NA,NA,NA,3.15,12.5,7.72,280,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,22,56,NA,NA,NA,3.03,6.25,7.14,312,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,23,26,NA,NA,NA,3.18,13.33,7.42,288,NA,NA,12.9,NA,NA,NA
46214,2014,3,10,23,56,NA,NA,NA,3.29,13.33,7.2,285,NA,NA,12.9,NA,NA,NA
46214,2014,3,11,0,26,NA,NA,NA,3.4,13.33,7.27,294,NA,NA,12.9,NA,NA,NA
46214,2014,3,11,0,56,NA,NA,NA,3.41,13.33,7.05,285,NA,NA,12.9,NA,NA,NA
46214,2014,3,11,1,26,NA,NA,NA,3.35,7.14,7.02,325,NA,NA,12.9,NA,NA,NA
46214,2014,3,11,1,56,NA,NA,NA,3.68,7.69,7.34,316,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,2,26,NA,NA,NA,3.43,7.69,7.31,309,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,2,56,NA,NA,NA,3.59,7.69,7.21,318,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,3,56,NA,NA,NA,3.47,7.69,6.97,318,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,4,26,NA,NA,NA,3.65,7.69,7.37,319,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,4,56,NA,NA,NA,3.44,7.69,7.06,329,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,5,26,NA,NA,NA,3.6,7.69,7.04,316,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,5,56,NA,NA,NA,3.49,8.33,7.15,322,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,6,26,NA,NA,NA,3.59,7.69,7.17,335,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,6,56,NA,NA,NA,3.79,8.33,7.31,321,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,7,26,NA,NA,NA,3.66,8.33,7.25,319,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,7,56,NA,NA,NA,3.72,7.69,7.47,322,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,8,26,NA,NA,NA,3.58,11.76,7.54,283,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,8,56,NA,NA,NA,3.63,8.33,7.54,321,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,9,26,NA,NA,NA,3.62,8.33,7.56,321,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,9,56,NA,NA,NA,3.51,9.09,7.76,314,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,10,26,NA,NA,NA,3.35,11.76,7.46,284,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,10,56,NA,NA,NA,3.56,9.88,7.57,292,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,11,26,NA,NA,NA,3.2,14.29,7.63,278,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,11,56,NA,NA,NA,3.25,14.29,7.65,284,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,12,26,NA,NA,NA,3.4,10.53,7.65,291,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,12,56,NA,NA,NA,3.33,13.33,7.66,287,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,13,26,NA,NA,NA,3.1,8.33,7.65,308,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,13,56,NA,NA,NA,3.16,13.33,7.47,291,NA,NA,12.6,NA,NA,NA
46214,2014,3,11,14,26,NA,NA,NA,3.13,7.69,7.61,316,NA,NA,12.6,NA,NA,NA
46214,2014,3,11,14,56,NA,NA,NA,3.05,9.09,7.56,305,NA,NA,12.6,NA,NA,NA
46214,2014,3,11,15,26,NA,NA,NA,3.23,13.33,7.71,285,NA,NA,12.6,NA,NA,NA
46214,2014,3,11,15,56,NA,NA,NA,3.11,11.76,7.66,287,NA,NA,12.6,NA,NA,NA
46214,2014,3,11,16,26,NA,NA,NA,3.02,13.33,7.57,280,NA,NA,12.6,NA,NA,NA
46214,2014,3,11,16,56,NA,NA,NA,2.99,10.53,7.51,288,NA,NA,12.6,NA,NA,NA
46214,2014,3,11,17,26,NA,NA,NA,2.96,8.33,7.64,319,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,17,56,NA,NA,NA,2.98,11.11,7.59,294,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,18,26,NA,NA,NA,2.88,11.76,7.7,291,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,18,56,NA,NA,NA,2.85,13.33,7.81,291,NA,NA,12.7,NA,NA,NA
46214,2014,3,11,19,26,NA,NA,NA,2.93,8.33,7.63,323,NA,NA,12.8,NA,NA,NA
46214,2014,3,11,19,56,NA,NA,NA,2.97,14.29,7.81,287,NA,NA,12.8,NA,NA,NA
